Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
154076,National authorities,-7.637655,111.318264,Asia,Indonesia,Jawa Timur,GIRISEKAR,Centroid Locality,17/03/2010,17/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",10875,,,,,,,,
154075,National authorities,-5.402736,104.716069,Asia,Indonesia,Lampung,SAMBUNGMACAN,Centroid Locality,20/03/2010,20/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",965,,,,0,,,,
154074,National authorities,-6.22759,106.647147,Asia,Indonesia,Banten,JLUMPANG,Centroid Locality,02/03/2010,02/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1996,,,,0,,,,
154073,National authorities,-7.246706,110.43176,Asia,Indonesia,Jawa Tengah,DAWAGUNG,Centroid Locality,04/03/2010,04/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3150,,,,0,,,,
154072,National authorities,-5.362285,104.738603,Asia,Indonesia,Lampung,JRAGAN,Centroid Locality,05/03/2010,05/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1788,,,,0,,,,
154071,National authorities,-7.188982,110.416775,Asia,Indonesia,Jawa Tengah,PULISEN,Centroid Locality,03/03/2010,03/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2350,,,,0,,,,
154070,National authorities,-7.607979,111.052301,Asia,Indonesia,Jawa Tengah,KELURAHAN JEMBATAN MAS,Centroid Locality,27/03/2010,27/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",7450,,,,37,,,,
154069,National authorities,-2.330435,106.204615,Asia,Indonesia,Bangka Belitung,NEGERI SAKTI,Centroid Locality,03/03/2010,03/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1625,,,,0,,,,
154068,National authorities,-4.71298,104.57804,Asia,Indonesia,Lampung,SUKA NEGARA,Centroid Locality,28/02/2010,28/02/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",30000,,,,0,,,,
154067,National authorities,-7.528111,110.626157,Asia,Indonesia,Jawa Tengah,KELURAHAN TUNGKAL HARAPAN,Centroid Locality,22/03/2010,22/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",12525,,,,0,,,,
154066,National authorities,-7.681821,109.994978,Asia,Indonesia,Jawa Tengah,PILANG REJO,Centroid Locality,05/03/2010,05/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",11200,,,,0,,,,
154065,National authorities,-5.527168,105.222169,Asia,Indonesia,Lampung,KRIKILAN,Centroid Locality,20/03/2010,20/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",329,,,,0,,,,
154064,National authorities,-6.155553,106.646054,Asia,Indonesia,Banten,DIWAK,Centroid Locality,28/03/2010,28/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2587,,,,0,,,,
154063,National authorities,-7.053478,110.929736,Asia,Indonesia,Jawa Tengah,POPONGAN,Centroid Locality,16/03/2010,16/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",9156,,,,0,,,,
154062,National authorities,-7.769463,110.599104,Asia,Indonesia,Jawa Tengah,ULAK AGUNG,Centroid Locality,24/02/2010,24/02/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",9600,,,,0,,,,
154061,National authorities,-1.598486,103.652107,Asia,Indonesia,Jambi,SINGOSARI,Centroid Locality,02/03/2010,02/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",900,,,,6,,,,
154060,National authorities,-5.068456,105.040174,Asia,Indonesia,Lampung,MARGOREJO,Centroid Locality,16/03/2010,16/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",4273,,,,,,,,
154059,National authorities,-5.36405,105.254019,Asia,Indonesia,Lampung,SITAIL,Centroid Locality,05/03/2010,05/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",5029,,,,3,,,,
154058,National authorities,-5.440816,104.934433,Asia,Indonesia,Lampung,TROBAYAN,Centroid Locality,03/03/2010,03/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3285,,,,0,,,,
154057,National authorities,-5.536796,105.53622,Asia,Indonesia,Lampung,KEDEN,Centroid Locality,03/03/2010,03/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",7784,,,,0,,,,
154056,National authorities,-6.357567,108.062012,Asia,Indonesia,Jawa Barat,MANGGAR,Centroid Locality,04/03/2010,04/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",4720,,,,0,,,,
154055,National authorities,-7.357154,110.484366,Asia,Indonesia,Jawa Tengah,PADAMULYA,Centroid Locality,01/03/2010,01/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",10000,,,,74,,,,
154054,National authorities,-7.384136,110.802683,Asia,Indonesia,Jawa Tengah,JABRANTI,Centroid Locality,01/03/2010,01/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",5625,,,,0,,,,
154053,National authorities,-2.147597,106.128375,Asia,Indonesia,Bangka Belitung,KOTA AGUNG,Centroid Locality,23/03/2010,23/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",8000,,,,0,,,,
154052,National authorities,-6.763407,107.942821,Asia,Indonesia,Jawa Barat,GONDANGMANIS,Centroid Locality,02/03/2010,02/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",0,,,,0,,,,
154051,National authorities,-6.854637,106.89977,Asia,Indonesia,Jawa Barat,KUMPULREJO,Centroid Locality,03/03/2010,03/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1500,,,,50,,,,
154050,National authorities,-7.898124,110.141778,Asia,Indonesia,Daerah Istimewa Yogyakarta,CIPARE,Centroid Locality,02/03/2010,02/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",33975,,,,0,,,,
154049,National authorities,-1.674854,103.433019,Asia,Indonesia,Jambi,LANDBAW,Centroid Locality,15/03/2010,15/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",5000,,,,0,,,,
154048,National authorities,-4.139257,104.018986,Asia,Indonesia,Sumatera Selatan,PAGAR,Centroid Locality,22/03/2010,22/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1257,,,,0,,,,
154047,National authorities,-6.14264,106.154348,Asia,Indonesia,Banten,PAGERSARI,Centroid Locality,08/03/2010,08/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3184,,,,0,,,,
154046,National authorities,-6.696321,111.43096,Asia,Indonesia,Jawa Tengah,NGADIROJO,Centroid Locality,23/03/2010,23/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",4300,,,,0,,,,
154045,National authorities,-7.408753,111.010856,Asia,Indonesia,Jawa Tengah,RAMBATAN,Centroid Locality,03/03/2010,03/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3898,,,,0,,,,
154044,National authorities,-7.432285,110.237891,Asia,Indonesia,Jawa Tengah,KERTAWINANGUN,Centroid Locality,08/03/2010,08/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",14761,,,,0,,,,
154043,National authorities,-7.43493,110.782313,Asia,Indonesia,Jawa Tengah,PEKANDANGAN,Centroid Locality,12/03/2010,12/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3953,,,,0,,,,
154042,National authorities,-7.600227,110.99384,Asia,Indonesia,Jawa Tengah,KELURAHAN KEBON HANDIL,Centroid Locality,12/03/2010,12/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2850,,,,0,,,,
154041,National authorities,-4.505679,103.14012,Asia,Indonesia,Bengkulu,LEMPUYANG BANDAR,Centroid Locality,12/03/2010,12/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",288,,,,6,,,,
154040,National authorities,-5.070476,105.325353,Asia,Indonesia,Lampung,SEPANG JAYA,Centroid Locality,26/02/2010,26/02/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",33000,,,,0,,,,
154039,National authorities,-5.108846,105.282516,Asia,Indonesia,Lampung,BASKARA BAKTI,Centroid Locality,11/03/2010,11/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",14506,,,,0,,,,
154038,National authorities,-7.368562,109.504743,Asia,Indonesia,Jawa Tengah,PADAREK,Centroid Locality,01/03/2010,01/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",24671,,,,0,,,,
154037,National authorities,0.888153,102.101032,Asia,Indonesia,Riau,TIGO JANGKO,Centroid Locality,17/03/2010,17/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",983,,,,18,,,,
154036,National authorities,-0.410023,100.573006,Asia,Indonesia,Sumatera Barat,TALUAK,Centroid Locality,17/03/2010,17/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3000,,,,,,,,
154035,National authorities,-1.62815,103.657865,Asia,Indonesia,Jambi,SUKARAJA,Centroid Locality,09/03/2010,09/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",5375,,,,,,,,
154034,National authorities,-5.096822,105.333272,Asia,Indonesia,Lampung,SENYUBUK,Centroid Locality,08/03/2010,08/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3500,,,,,,,,
154033,National authorities,-7.357154,110.484366,Asia,Indonesia,Jawa Tengah,GEDE PANGRANGO,Centroid Locality,09/03/2010,09/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",75,,,,75,,,,
154032,National authorities,-0.490951,100.803919,Asia,Indonesia,Sumatera Barat,SUNGAI LANSEK,Centroid Locality,06/03/2010,06/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",87938,,,,0,,,,
154031,National authorities,-4.517475,104.108696,Asia,Indonesia,Sumatera Selatan,KARANG ENDAH,Centroid Locality,10/03/2010,10/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2250,,,,0,,,,
154030,National authorities,-5.075495,105.385409,Asia,Indonesia,Lampung,KERAMAT,Centroid Locality,24/02/2010,24/02/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",58680,,,,0,,,,
154029,National authorities,-6.659839,111.578451,Asia,Indonesia,Jawa Tengah,GINTUNGAN,Centroid Locality,05/03/2010,05/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1600,,,,0,,,,
154028,National authorities,-6.720649,106.862327,Asia,Indonesia,Jawa Barat,BOJONG,Centroid Locality,24/02/2010,24/02/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",68827,,,,0,,,,
154027,National authorities,-6.998402,109.934527,Asia,Indonesia,Jawa Tengah,WONOYOSO,Centroid Locality,19/03/2010,19/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1520,,,,0,,,,
154026,National authorities,-7.085956,110.875978,Asia,Indonesia,Jawa Tengah,PULOREJO,Centroid Locality,05/03/2010,05/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",7500,,,,0,,,,
154025,National authorities,-7.455348,110.844997,Asia,Indonesia,Jawa Tengah,CIMANDE,Centroid Locality,12/03/2010,12/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",4891,,,,0,,,,
154024,National authorities,-7.805277,110.404091,Asia,Indonesia,Daerah Istimewa Yogyakarta,GUNUNG KAYA,Centroid Locality,28/02/2010,28/02/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2500,,,,0,,,,
154023,National authorities,-8.019669,110.538558,Asia,Indonesia,Daerah Istimewa Yogyakarta,RAWAARUM,Centroid Locality,01/03/2010,01/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",17370,,,,0,,,,
154022,National authorities,-0.894861,103.500036,Asia,Indonesia,Jambi,BALI SADAR SELATAN,Centroid Locality,12/03/2010,12/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2387,,,,0,,,,
154021,National authorities,-2.035663,105.183215,Asia,Indonesia,Bangka Belitung,PUJODADI,Centroid Locality,26/03/2010,26/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",8500,,,,,,,,
154020,National authorities,-4.896277,105.052987,Asia,Indonesia,Lampung,YOSODADI,Centroid Locality,08/03/2010,08/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",690,,,,0,,,,
154019,National authorities,-6.185795,106.519795,Asia,Indonesia,Banten,BERGAS LOR,Centroid Locality,19/03/2010,19/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",18725,,,,0,,,,
154018,National authorities,-6.210925,106.182083,Asia,Indonesia,Banten,BAWEN,Centroid Locality,18/03/2010,18/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",10630,,,,0,,,,
154017,National authorities,-6.341096,108.05131,Asia,Indonesia,Jawa Barat,KEMADU,Centroid Locality,08/03/2010,08/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",15000,,,,0,,,,
154016,National authorities,-6.653059,111.492058,Asia,Indonesia,Jawa Tengah,PANDANGAN KULON,Centroid Locality,19/03/2010,19/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",0,,,,0,,,,
154015,National authorities,-6.828065,111.3855,Asia,Indonesia,Jawa Tengah,MUARAREJA,Centroid Locality,03/03/2010,03/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",8249,,,,0,,,,
154014,National authorities,-7.066387,110.55391,Asia,Indonesia,Jawa Tengah,LALUNG,Centroid Locality,24/03/2010,24/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2250,,,,0,,,,
154013,National authorities,-7.341885,110.163864,Asia,Indonesia,Jawa Tengah,PADASARI,Centroid Locality,13/03/2010,13/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",8000,,,,0,,,,
154012,National authorities,-7.396428,110.836793,Asia,Indonesia,Jawa Tengah,KADUGEDE,Centroid Locality,31/03/2010,31/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",5283,,,,0,,,,
154011,National authorities,-7.429318,110.522108,Asia,Indonesia,Jawa Tengah,SOGE,Centroid Locality,03/03/2010,03/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1600,,,,0,,,,
154010,National authorities,-7.822786,112.679329,Asia,Indonesia,Jawa Timur,PANUNGGANGAN UTARA,Centroid Locality,17/03/2010,17/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",8150,,,,0,,,,
154009,National authorities,-1.589831,103.599962,Asia,Indonesia,Jambi,CANDRA KENCANA,Centroid Locality,27/03/2010,27/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",7000,,,,11,,,,
154008,National authorities,-4.768016,104.509798,Asia,Indonesia,Lampung,CINTA MULYA,Centroid Locality,03/03/2010,03/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",10000,,,,0,,,,
154007,National authorities,-5.099207,105.053172,Asia,Indonesia,Lampung,TANJUNG GUNUNG,Centroid Locality,08/03/2010,08/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",15075,,,,0,,,,
154006,National authorities,-7.534542,110.593675,Asia,Indonesia,Jawa Tengah,KELURAHAN SUNGAI PUTRI,Centroid Locality,09/03/2010,09/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1166,,,,0,,,,
154005,National authorities,-7.630149,109.492358,Asia,Indonesia,Jawa Tengah,NGESTIHARJO,Centroid Locality,03/03/2010,03/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",7088,,,,6,,,,
154004,National authorities,-4.448618,104.210342,Asia,Indonesia,Sumatera Selatan,SIDOMUKTI,Centroid Locality,13/03/2010,13/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",5850,,,,0,,,,
154003,National authorities,-5.137414,105.294185,Asia,Indonesia,Lampung,SIDOHARJO,Centroid Locality,01/03/2010,01/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",9075,,,,0,,,,
154002,National authorities,-5.375772,105.170958,Asia,Indonesia,Lampung,KARANG TENGAH,Centroid Locality,08/03/2010,08/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",88900,,,,0,,,,
154001,National authorities,-5.983031,106.00507,Asia,Indonesia,Banten,TEGALREJO,Centroid Locality,04/03/2010,04/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",5800,,,,0,,,,
154000,National authorities,-6.719309,111.362067,Asia,Indonesia,Jawa Tengah,TREKO,Centroid Locality,26/03/2010,26/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2200,,,,0,,,,
153999,National authorities,-6.777202,110.87506,Asia,Indonesia,Jawa Tengah,RANDUNGUNTING,Centroid Locality,10/03/2010,10/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",7895,,,,0,,,,
153998,National authorities,-6.884882,109.127173,Asia,Indonesia,Jawa Tengah,KUMPULREJO,Centroid Locality,01/03/2010,01/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1421,,,,0,,,,
153997,National authorities,-7.097418,110.402134,Asia,Indonesia,Jawa Tengah,KEDUNGJATI,Centroid Locality,19/03/2010,19/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",4500,,,,0,,,,
153996,National authorities,-7.761475,110.654897,Asia,Indonesia,Jawa Tengah,BANGUNTAPAN,Centroid Locality,27/03/2010,27/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",4500,,,,,,,,
153995,National authorities,-0.890799,103.558231,Asia,Indonesia,Jambi,SETIA NEGARA,Centroid Locality,19/03/2010,19/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3700,,,,0,,,,
153994,National authorities,-7.572337,110.26344,Asia,Indonesia,Jawa Tengah,KELURAHAN BERINGIN,Centroid Locality,04/03/2010,04/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",28700,,,,0,,,,
153993,National authorities,-7.637917,111.03493,Asia,Indonesia,Jawa Tengah,MULUSAN,Centroid Locality,29/03/2010,29/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",5201,,,,21,,,,
153992,National authorities,-4.49341,103.104419,Asia,Indonesia,Bengkulu,SIDODADI,Centroid Locality,05/03/2010,05/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",525,,,,94,,,,
153991,National authorities,-4.83252,105.133435,Asia,Indonesia,Lampung,KARANGREJO,Centroid Locality,08/03/2010,08/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",35000,,,,0,,,,
153990,National authorities,-5.402736,104.751872,Asia,Indonesia,Lampung,JERUK,Centroid Locality,04/03/2010,04/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",324,,,,0,,,,
153989,National authorities,-6.909649,107.955484,Asia,Indonesia,Jawa Barat,TANJUNGAN,Centroid Locality,20/03/2010,20/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2879,,,,0,,,,
153988,National authorities,-7.609278,110.949236,Asia,Indonesia,Jawa Tengah,KELURAHAN SRI DADI,Centroid Locality,05/03/2010,05/03/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",9600,,,,24,,,,
153985,OIE,45.25,114.0,Asia,Mongolia,Su'xbaatar,Ganga Lake,Centroid Locality,03/05/2010,06/05/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, swan, wild, goose, wild, unspecified bird",,26,26,,,,,,
153984,FAO Field Officer,14.453371,100.335146,Asia,Thailand,Phra Nakhon Si Ayudhya,Phak Hai,Centroid Admin2,,02/05/2010,Denied,Influenza - Avian,H5N1 HPAI,"wild, stork",,,1000,,,,,,
153983,National authorities,31.317,30.75,Africa,Egypt,Kafr El-Shikh,Abd Eldayem,Centroid Locality,25/04/2010,26/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,15,,15,,,,,
153982,National authorities,30.126,32.482,Africa,Egypt,Suez,Elraed,Centroid Admin2,22/04/2010,23/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,64,,64,,,,,
153981,National authorities,30.445,31.001,Africa,Egypt,Menoufia,Shubrazengi,Centroid Locality,21/04/2010,22/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,45,,45,,,,,
153980,National authorities,29.442,30.832,Africa,Egypt,Fayoum,Ezbet Elbassir,Centroid Admin2,20/04/2010,21/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,95,,95,,,,,
153979,National authorities,29.339,31.09,Africa,Egypt,Beni Suef,Neam,Centroid Admin2,20/04/2010,21/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,130,,130,,,,,
153978,National authorities,31.168,30.913,Africa,Egypt,Kafr El-Shikh,Kafr Elmanshy,Centroid Locality,20/04/2010,21/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,15,,15,,,,,
153977,National authorities,30.462,31.168,Africa,Egypt,Kalyoubia,Kafr Bata Village,Centroid Locality,18/04/2010,20/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,5000,,5000,,,,,
153974,OIE,11.52,105.33,Asia,Cambodia,Prey Veng,"Peam Sdey Village, Prek Chrey Sub-District",Unknown,22/04/2010,01/05/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird, domestic, chicken, domestic, duck",1167,954,903,264,,,,,
153865,FAO Field Officer,-3.016666,114.35,Asia,Indonesia,Kalimantan Tengah,"Batu Nidan Village, Basarang Sub-District, Kapuas District",Centroid Locality,23/12/2009,12/01/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
153864,FAO Field Officer,-3.016666,114.35,Asia,Indonesia,Kalimantan Tengah,"Lunuk Ramba Village, Basarang Sub-District, Kapuas District",Centroid Locality,27/12/2009,12/01/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2500,,700,,,,,,
153863,National authorities,16.88629351,107.1330374,Asia,Viet Nam,Quang Tri,Gio Mai,Centroid Admin3,22/04/2010,27/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",1500,300,250,1250,,,,,
153862,National authorities,15.197034,108.746143,Asia,Viet Nam,Quang Ngai,Son Tinh,Centroid Admin2,24/04/2010,24/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3670,550,150,3520,,,,,
153814,OIE,55.505888,9.776353,Europe,Denmark,Fyn,Brenderup,Centroid Admin2,19/03/2010,31/03/2010,Confirmed,Influenza - Avian,H7N1 LPAI,"domestic, duck",3700,,0,3700,0,,,,
153806,National authorities,11.504565,105.305097,Asia,Cambodia,Prey Veng,Kampong Leav,Centroid Admin2,13/04/2010,21/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
153805,National authorities,24.37866,90.98382,Asia,Bangladesh,Dhaka,"Sultanpur Village, Choddosota Ward, Kishoreganj Sadar",Centroid Admin2,16/04/2010,17/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1540,462,462,1078,,,,,
153804,National authorities,31.41861,31.8,Africa,Egypt,Damietta,"Shata, Dumyat District",Unknown,31/03/2010,01/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,16,16,,,,,,
153803,National authorities,28.3,30.65,Africa,Egypt,Menia,Shousha,Centroid Locality,07/04/2010,07/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,6630,,6630,,,,,
153802,National authorities,29.583,31.233,Africa,Egypt,Giza,Bimha,Centroid Locality,07/04/2010,07/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,12,,12,,,,,
153801,National authorities,28.539,30.718,Africa,Egypt,Menia,Sandafa,Centroid Locality,01/04/2010,03/04/2010,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,75,,75,,,,,
