Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
223052,OIE,45.7853,15.9869,Europe,Croatia,Grad Zagreb,Lake Bundek,Exact,23/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
223050,OIE,9.9306,8.7146,Africa,Nigeria,Plateau,Kufang,Exact,20/01/2017,30/01/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1500,60,60,1440,0,,0,,
223049,OIE,9.9346,8.7439,Africa,Nigeria,Plateau,Kufang,Exact,18/01/2017,06/02/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2500,350,20,2170,0,,0,,
223048,OIE,49.1,1.7833,Europe,France,Ile-de-France,ARTHIES,Exact,18/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, pheasant",9050,0,0,0,0,,,,
223047,OIE,43.43,0.4156,Europe,France,Midi-Pyrenees,SAINT MICHEL,Exact,21/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, common kestrel",,1,1,0,0,,,,
223046,OIE,43.379722,0.406944,Europe,France,Midi-Pyrenees,BARCUGNAN,Exact,19/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, buzzard",,1,1,0,0,,,,
223045,OIE,47.395154,-1.106358,Europe,France,Pays-de-la-Loire,VAIR SUR LOIRE,Exact,17/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
223044,OIE,43.4742,-1.021389,Europe,France,Aquitaine,SAINT DOS,Exact,07/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, pigeon",,1,1,0,0,,,,
223043,OIE,43.2033,0.2264,Europe,France,Midi-Pyrenees,BORDES,Exact,24/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",800,0,0,0,0,,,,
223042,OIE,43.3161,0.3028,Europe,France,Midi-Pyrenees,LUBRET SAINT LUC,Exact,24/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",5508,0,0,0,0,,,,
223041,OIE,43.345,0.6475,Europe,France,Midi-Pyrenees,SAINT BLANCARD,Exact,23/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",250,0,0,0,0,,,,
223040,OIE,43.7075,-0.145278,Europe,France,Midi-Pyrenees,LELIN LAPUJOLLE,Exact,23/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",6000,0,0,6000,0,,,,
223039,OIE,43.3547,0.3181,Europe,France,Midi-Pyrenees,BERNADETS DEBAT,Exact,20/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",8800,0,0,8800,0,,,,
223038,OIE,43.3222,0.3711,Europe,France,Midi-Pyrenees,TRIE SUR BAISE,Exact,19/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",3337,0,0,3337,0,,,,
223037,OIE,43.4328,0.785,Europe,France,Midi-Pyrenees,TOURNAN,Exact,19/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",,,,,,,,,
223036,OIE,43.830833,-0.500556,Europe,France,Aquitaine,BENQUET,Exact,19/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",12000,0,0,12000,0,,,,
223035,OIE,43.5622,-0.229167,Europe,France,Aquitaine,CASTETPUGON,Exact,19/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",3000,0,0,3000,0,,,,
223034,OIE,43.3578,0.3383,Europe,France,Midi-Pyrenees,SARRAGUZAN,Exact,18/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",10608,0,0,10608,0,,,,
223033,OIE,43.6747,-0.355,Europe,France,Aquitaine,BAHUS SOUBIRAN,Exact,17/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",980,0,0,980,0,,,,
223032,OIE,43.6133,-0.434444,Europe,France,Aquitaine,ARBOUCAVE,Exact,17/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",27500,,45,27455,,,,,
223031,OIE,43.595833,-0.325833,Europe,France,Aquitaine,MIRAMONT SENSACQ,Exact,17/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",11200,0,0,11200,0,,,,
223030,OIE,43.5681,-0.545833,Europe,France,Aquitaine,PEYRE,Exact,16/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",2982,,2982,0,,,,,
223029,OIE,43.6572,-0.178889,Europe,France,Midi-Pyrenees,CORNEILLAN,Exact,16/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",1050,0,0,1050,0,,,,
223028,OIE,43.576944,-0.376667,Europe,France,Aquitaine,PIMBO,Exact,16/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",1600,,0,1600,0,,,,
223027,OIE,43.743056,-0.481667,Europe,France,Aquitaine,MONTGAILLARD,Exact,15/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",6300,,35,6265,,,,,
223026,OIE,43.552778,-0.621667,Europe,France,Aquitaine,BASSERCLES,Exact,12/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",,,,,,,,,
223025,OIE,43.8336,-0.177778,Europe,France,Midi-Pyrenees,TOUJOUSE,Exact,12/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N9 LPAI,"domestic, duck",7880,0,0,7880,0,,,,
223024,OIE,43.8256,-0.2725,Europe,France,Aquitaine,HONTANX,Exact,16/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N1 LPAI,"domestic, duck",1597,0,0,1597,0,,,,
223023,OIE,43.5867,-0.507778,Europe,France,Aquitaine,MANT,Exact,16/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N1 LPAI,"domestic, duck",,,,,,,,,
223008,OIE,31.951338,34.920755,Asia,Israel,Central District,BEN SHEMEN (MOSHAV),Exact,24/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, buzzard",,1,1,0,0,,,,
223007,OIE,31.218974,34.88099,Asia,Israel,Southern District,NEVATIM,Exact,24/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,barn owl (tyto alba))",,1,1,0,0,,,,
223006,OIE,31.766631,35.002596,Asia,Israel,Jerusalem,NAHAM,Exact,24/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",,,,,,,,,
223005,OIE,32.38046,34.879043,Asia,Israel,Central District,KEFAR VITKIN,Exact,22/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",9000,,100,0,0,,,,
223004,OIE,32.553673,34.915682,Asia,Israel,Haifa,MA''''''''AGAN MIKHA''''''''EL,Exact,21/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,herring gull,wild,great egret (ardea alba))",,5,5,0,0,,,,
223003,OIE,31.777611,35.224262,Asia,Israel,Jerusalem,JERUSALEM,Exact,20/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, falcon",,1,1,0,0,,,,
223002,OIE,32.568154,34.940126,Asia,Israel,Haifa,MA''''''''''''''''YAN ZEVI,Exact,18/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",7000,,200,6800,0,,,,
223001,OIE,33.051056,35.608884,Asia,Israel,Northern,HULA RESERVE,Exact,18/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, peregrine falcon, wild, crane",,2,2,0,0,,,,
223000,OIE,32.096569,34.943612,Asia,Israel,Central District,ROSH HAAYIN,Exact,17/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, cormorant",,1,1,0,0,,,,
222999,OIE,31.762062,34.967775,Asia,Israel,Jerusalem,ZOR''''A,Exact,12/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",19900,,500,19400,0,,,,
222998,OIE,31.731085,34.834908,Asia,Israel,Southern District,KEFAR MENAHEM,Exact,10/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, greylag goose",,2,2,0,0,,,,
222997,OIE,31.737024,34.723034,Asia,Israel,Southern District,BE''''ER TOVIYYA,Exact,09/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",11000,,100,10900,0,,,,
222996,OIE,30.361637,35.152202,Asia,Israel,Southern District,PARAN,Exact,07/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, mallard",,2,2,0,0,,,,
222995,OIE,31.702629,34.690513,Asia,Israel,Southern District,MASSU''''OT YIZHAQ,Exact,07/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",26000,,100,25900,0,,,,
222994,OIE,31.737024,34.723034,Asia,Israel,Southern District,BE''''''''''''''''ER TOVIYYA,Exact,06/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",22000,2000,500,21500,0,,,,
222993,OIE,31.770377,34.719695,Asia,Israel,Southern District,HAZOR-ASHDOD,Exact,06/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",1500,,500,1000,0,,,,
222992,OIE,31.695567,34.729577,Asia,Israel,Southern District,SHAFIR,Exact,05/12/2016,25/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",23000,,1000,22000,0,,,,
222990,OIE,41.1315,25.2788,Europe,Greece,Anatoliki Makedonia Kai Thraki,Village of Sostis in Rodopi Prefecture,Unknown,24/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",90,53,41,49,,,0,,
222989,OIE,37.6083,22.4511,Europe,Greece,Peloponnisos,Village of Nestani in Arkadia Prefecture,Unknown,23/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",41,20,11,30,,,0,,
222988,OIE,45.183333,39.233333,Europe,Russian Federation,Krasnodarskiy Kray,Dinskoj,Exact,05/01/2017,16/01/2017,Confirmed,Influenza - Avian,H5 HPAI,"wild,mute swan (cygnus olor))",,38,38,0,0,,0,,
222987,FAO Field Officer,12.0,8.516667,Africa,Nigeria,Kano,Gari-Kano,Centroid Locality,11/01/2017,28/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",,4,,,,,0,,
222986,National authorities,37.256962,-8.146137,Europe,Portugal,Faro,Ludo,Centroid Admin1,27/01/2017,31/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, grey heron",,1,1,,,,0,,
222955,OIE,9.4319,105.5116,Asia,Viet Nam,Bac Lieu,Vinh Phu A,Exact,21/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2785,700,400,2385,0,,0,,
222954,National authorities,13.32,2.14,Africa,Niger,Tillaberi,Niamey Commune IV,Unknown,23/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",40,8,5,30,5,,0,,
222952,OIE,41.201316,20.692956,Europe,The former Yugoslav Republic of Macedonia,Struga,Farm,Exact,20/01/2017,30/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",438,3,3,125,0,,,,
222951,OIE,44.26384,28.29047,Europe,Romania,Constanta,Constanta,Centroid Admin1,20/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,1,1,0,0,,,,
222950,OIE,44.26384,28.29047,Europe,Romania,Constanta,Constanta,Centroid Admin1,20/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,1,1,0,0,,,,
222949,OIE,44.26384,28.29047,Europe,Romania,Constanta,Constanta,Centroid Admin1,14/01/2017,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,1,1,0,0,,,,
222948,OIE,44.26384,28.29047,Europe,Romania,Constanta,Constanta,Centroid Admin1,14/01/2017,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,1,1,0,0,,,,
222947,OIE,44.26384,28.29047,Europe,Romania,Constanta,Constanta,Centroid Admin1,12/01/2017,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,1,1,0,0,,,,
222943,OIE,12.94,104.5,Asia,Cambodia,Kampong Thom,Trea,Unknown,12/01/2017,27/01/2017,Confirmed,Influenza - Avian,H7N3 LPAI,"domestic, duck",4000,3700,3700,0,300,,,,
222942,OIE,43.2628,46.2498,Europe,Russian Federation,Chechnya Rep.,Ojskhara,Unknown,08/01/2017,26/01/2017,Confirmed,Influenza - Avian,H5 HPAI,"domestic, chicken",80,79,79,1,0,,,,
222941,OIE,53.84,9.51,Europe,Germany,Schleswig-Holstein,Grevenkop,Unknown,25/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N5 HPAI,"domestic, turkey",14690,100,100,14590,0,,,,
222940,OIE,45.4775,13.6058,Europe,Slovenia,Obalno-kraska,Secovlje,Unknown,25/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222939,OIE,45.67924,27.51585,Europe,Romania,Galati,Ivesti,Unknown,23/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,3,3,0,0,,,,
222938,OIE,44.028333,28.659867,Europe,Romania,Constanta,Eforie Sud,Unknown,22/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,2,2,0,0,,,,
222937,OIE,45.797222,24.673611,Europe,Romania,Sibiu,Ucea de Jos,Unknown,22/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",67,8,8,59,0,,,,
222936,OIE,46.553241,24.510498,Europe,Romania,Mures,Sancraiu de Mures,Unknown,20/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,black swan (cygnus atratus))",26,5,5,21,0,,,,
222935,OIE,44.173441,25.988073,Europe,Romania,Giurgiu,Calugareni,Unknown,19/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,1,1,0,0,,,,
222934,OIE,45.67924,27.51585,Europe,Romania,Galati,Ivesti,Unknown,18/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,2,2,0,0,,,,
222930,OIE,52.0819,15.6326,Europe,Poland,Lubuskie,Sulechow,Unknown,23/01/2017,26/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",25,24,24,1,0,,,,
222929,OIE,44.964074,12.282057,Europe,Italy,Veneto,Porto Viro,Unknown,25/01/2017,26/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",37000,280,280,0,0,,,,
222924,OIE,53.9388,-2.9418,Europe,U.K. of Great Britain and Northern Ireland,England,Pilling,Unknown,23/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, pheasant",10000,0,0,0,0,,,,
222913,OIE,52.6,7.52,Europe,Germany,Niedersachsen,Gersten,Unknown,23/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",3000,32,32,2968,0,,,,
222912,OIE,51.74,14.35,Europe,Germany,Brandenburg,Cottbus,Unknown,20/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"captive, unspecified bird",789,1,1,0,0,,,,
222911,OIE,50.054167,19.975833,Europe,Poland,Malopolske,Krakow,Unknown,21/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,6,6,0,0,,,,
222910,OIE,50.051944,19.933611,Europe,Poland,Malopolske,Krakow,Unknown,20/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222909,OIE,52.082444,20.384999,Europe,Poland,Mazowieckie,Wiskitki,Unknown,20/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, mallard",,1,1,0,0,,,,
222908,OIE,50.747942,17.577742,Europe,Poland,Opolskie,Kantorowice Zwirownia,Unknown,19/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,6,6,0,0,,,,
222907,OIE,50.034083,19.993528,Europe,Poland,Malopolske,Krakow,Unknown,19/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222906,OIE,51.120018,17.054722,Europe,Poland,Dolnoslaskie,Wroclaw,Unknown,19/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222905,OIE,51.179373,17.302858,Europe,Poland,Dolnoslaskie,Nieciszow,Unknown,19/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,40,40,0,0,,,,
222904,OIE,53.7069,16.691036,Europe,Poland,Zachodnio-Pomorskie,Szczecinek,Unknown,18/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,3,3,0,0,,,,
222903,OIE,51.117519,17.037051,Europe,Poland,Dolnoslaskie,Wroclaw,Unknown,17/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,2,2,0,0,,,,
222844,OIE,43.4297,0.4706,Europe,France,Midi-Pyrenees,SAINT ELIX THEUX,Exact,09/01/2017,20/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
222843,OIE,43.605,-0.405833,Europe,France,Aquitaine,PUYOL-CAZALET,Exact,09/01/2017,20/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",16200,,60,15140,,,,,
222842,OIE,43.4703,0.3117,Europe,France,Midi-Pyrenees,Laas,Exact,09/01/2017,20/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
222841,OIE,43.627222,0.358333,Europe,France,Midi-Pyrenees,Saint-Arailles,Exact,09/01/2017,20/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
222840,OIE,12.18,76.39,Asia,India,Karnataka,"Sri Chamarajendra Zoological Gardens, Mysuru",Exact,28/12/2016,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, greylag goose",4,4,4,0,0,,,,
222839,OIE,26.12,78.1,Asia,India,Madhya Pradesh,Gwalior,Exact,18/10/2016,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, stork",28,28,28,0,0,,,,
222838,OIE,28.36,77.14,Asia,India,Haryana,New Delhi,Exact,14/10/2016,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",6,6,6,0,0,,,,
222836,OIE,52.068889,20.287917,Europe,Poland,Mazowieckie,Popielarnia,Exact,18/01/2017,20/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",60,14,14,34,0,,,,
222835,OIE,45.8825,17.3856,Europe,Croatia,Virovitica-podravina,Virovitica city,Exact,11/01/2017,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,great cormorant (phalacrocorax carbo))",,1,1,0,0,,,,
222834,OIE,46.2433,16.9228,Europe,Croatia,Koprivnica-krizevci,Soderica lake,Exact,10/01/2017,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,6,6,0,0,,,,
222833,OIE,48.567905,26.193884,Europe,Ukraine,Ternopil's'ka,Vilkhovets,Exact,15/01/2017,18/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,21,21,0,0,,,,
222832,OIE,44.5522,26.3825,Europe,Romania,Bucuresti,Catrunesti,Exact,14/01/2017,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, whooper swan",,1,1,0,0,,,,
222831,OIE,48.517007,17.524723,Europe,Slovakia,Trnava,Horna Krupa,Exact,12/01/2017,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",35,6,6,29,0,,,,
222830,OIE,49.062168,21.41713,Europe,Slovakia,Presov,Chmelov (Podhrabina),Exact,10/01/2017,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",25,14,14,11,0,,,,
222829,OIE,47.794377,18.13504,Europe,Slovakia,Nitra,Landor,Exact,09/01/2017,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,2,2,0,0,,,,
222828,OIE,47.808587,18.108485,Europe,Slovakia,Nitra,Kava,Exact,09/01/2017,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,5,5,0,0,,,,
222827,OIE,47.774213,17.755512,Europe,Slovakia,Nitra,Cicov,Exact,09/01/2017,19/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222826,OIE,51.94,14.02,Europe,Germany,Brandenburg,Alt Zauche-Wußwerk,Exact,17/01/2017,18/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",9376,12,12,0,0,,,,
222825,OIE,52.66,8.54,Europe,Germany,Niedersachsen,Eydelstedt,Exact,16/01/2017,18/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",11050,226,226,10824,0,,,,
222823,OIE,22.17,73.1,Asia,India,Gujarat,Wadhawana Lake,Exact,05/12/2016,17/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, greylag goose",,2,2,0,0,,,,
222822,OIE,45.173617,19.92935,Europe,Serbia,Juzno-backi,Stražilovo,Exact,21/12/2016,18/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, buzzard",,1,0,0,0,,,,
222814,OIE,49.0465,14.4246,Europe,Czech Republic,Jihocesky,Vodnany,Exact,15/01/2017,18/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",117,9,9,108,0,,,,
222813,OIE,53.270714,16.469589,Europe,Poland,Zachodnio-Pomorskie,Walcz,Exact,13/01/2017,18/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mallard,wild,mute swan (cygnus olor))",,2,2,0,0,,,,
222812,OIE,51.1457,15.0036,Europe,Poland,Dolnoslaskie,Zgorzelec,Exact,11/01/2017,18/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222811,OIE,51.405278,17.860833,Europe,Poland,Wielkopolskie,Bierzow,Exact,16/01/2017,18/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",3859,1652,1652,2207,0,,,,
222810,OIE,53.46377,0.020403,Europe,U.K. of Great Britain and Northern Ireland,England,Louth,Exact,15/01/2017,17/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",6640,3420,400,0,0,,,,
222809,OIE,54.04769,-2.15504,Europe,U.K. of Great Britain and Northern Ireland,England,North Yorkshire,Exact,05/01/2017,17/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, mallard",2,2,2,0,0,,,,
222808,OIE,54.90201,-1.48687,Europe,U.K. of Great Britain and Northern Ireland,England,Tyne & Wear,Exact,02/01/2017,17/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,black headed gull (chroicocephalus ridibundus))",1,1,1,0,0,,,,
222807,OIE,54.16893,-2.80255,Europe,U.K. of Great Britain and Northern Ireland,England,Lancashire,Exact,02/01/2017,17/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",1,1,1,0,0,,,,
222801,OIE,49.6071,17.2444,Europe,Czech Republic,Severomoravsky,Olomouc,Exact,16/01/2017,17/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222800,OIE,50.0956,14.4203,Europe,Czech Republic,Praha,Prague,Exact,14/01/2017,17/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222799,OIE,49.6026,17.2354,Europe,Czech Republic,Severomoravsky,Olomouc,Exact,11/01/2017,17/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,2,2,0,0,,,,
222795,OIE,44.4698,39.5228,Europe,Russian Federation,Krasnodarskiy Kray,Khadyzhensk,Exact,01/01/2017,16/01/2017,Confirmed,Influenza - Avian,H5 HPAI,"wild,mute swan (cygnus olor))",,84,84,0,0,,,,
222793,OIE,35.506132,136.781345,Asia,Japan,Gifu,Yamagata-shi,Exact,14/01/2017,16/01/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",78184,100,100,78084,0,,,,
222792,OIE,43.595833,-0.325833,Europe,France,Aquitaine,Miramont-Sensacq,Exact,11/01/2017,16/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, buzzard",,1,1,0,0,,,,
222791,OIE,45.7792,15.9333,Europe,Croatia,Grad Zagreb,Jezero Jarun,Exact,04/01/2017,16/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor), wild, great cormorant (phalacrocorax carbo))",,3,3,0,0,,,,
222790,OIE,45.743597,16.209793,Europe,Croatia,Zagreb,Sop Bukevski,Exact,13/01/2017,16/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",927,40,40,0,0,,,,
222759,OIE,53.91,9.18,Europe,Germany,Schleswig-Holstein,Dithmarschen,Unknown,23/01/2017,24/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, goose",,1,1,0,0,,,,
222758,OIE,49.0863,17.4488,Europe,Czech Republic,Jihomoravsky,Uherské Hradiste,Unknown,24/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222757,OIE,49.2159,17.5208,Europe,Czech Republic,Jihomoravsky,Otrokovice,Unknown,24/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, mallard",,1,1,0,0,,,,
222756,OIE,48.9818,14.475,Europe,Czech Republic,Jihocesky,Ceské Budejovice,Unknown,24/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,2,2,0,0,,,,
222755,OIE,49.9452,17.8993,Europe,Czech Republic,Severomoravsky,Opava,Unknown,23/01/2017,25/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
